1.038085937500000000e+00,7.099609375000000000e-01,-1.513671875000000000e+00
1.023437500000000000e+00,7.128906250000000000e-01,-1.487304687500000000e+00
1.033203125000000000e+00,7.153320312500000000e-01,-1.502929687500000000e+00
1.031250000000000000e+00,7.138671875000000000e-01,-1.493164062500000000e+00
1.031250000000000000e+00,7.104492187500000000e-01,-1.517578125000000000e+00
1.020507812500000000e+00,7.177734375000000000e-01,-1.481445312500000000e+00
1.011718750000000000e+00,6.845703125000000000e-01,-1.468750000000000000e+00
1.028320312500000000e+00,7.148437500000000000e-01,-1.504882812500000000e+00
-1.328125000000000000e-01,1.150390625000000000e+00,1.070312500000000000e+00
1.051757812500000000e+00,7.158203125000000000e-01,-1.541015625000000000e+00
1.044921875000000000e+00,7.065429687500000000e-01,-1.515625000000000000e+00
1.023437500000000000e+00,7.172851562500000000e-01,-1.484375000000000000e+00
1.041992187500000000e+00,7.104492187500000000e-01,-1.524414062500000000e+00
1.022460937500000000e+00,7.124023437500000000e-01,-1.501953125000000000e+00
1.026367187500000000e+00,7.006835937500000000e-01,-1.501953125000000000e+00
1.030273437500000000e+00,7.148437500000000000e-01,-1.505859375000000000e+00
1.037109375000000000e+00,7.167968750000000000e-01,-1.507812500000000000e+00
1.041015625000000000e+00,7.192382812500000000e-01,-1.524414062500000000e+00
1.022460937500000000e+00,7.031250000000000000e-01,-1.498046875000000000e+00
1.040039062500000000e+00,7.153320312500000000e-01,-1.530273437500000000e+00
1.038085937500000000e+00,7.114257812500000000e-01,-1.510742187500000000e+00
1.018554687500000000e+00,7.172851562500000000e-01,-1.501953125000000000e+00
1.027343750000000000e+00,7.148437500000000000e-01,-1.513671875000000000e+00
1.024414062500000000e+00,6.860351562500000000e-01,-1.476562500000000000e+00
1.025390625000000000e+00,7.041015625000000000e-01,-1.507812500000000000e+00
1.038085937500000000e+00,7.153320312500000000e-01,-1.512695312500000000e+00
1.029296875000000000e+00,7.133789062500000000e-01,-1.498046875000000000e+00
1.033203125000000000e+00,7.192382812500000000e-01,-1.504882812500000000e+00
1.034179687500000000e+00,7.109375000000000000e-01,-1.505859375000000000e+00
-2.042968750000000000e+00,-2.507324218750000000e-01,2.320861816406250000e-02
-2.025390625000000000e+00,-2.561035156250000000e-01,2.279663085937500000e-02
-2.087890625000000000e+00,-2.661132812500000000e-01,1.864624023437500000e-02
-2.146484375000000000e+00,-2.822265625000000000e-01,1.400756835937500000e-02
-2.044921875000000000e+00,-2.570800781250000000e-01,3.146362304687500000e-02
-2.093750000000000000e+00,-2.719726562500000000e-01,2.526855468750000000e-02
-2.072265625000000000e+00,-2.416992187500000000e-01,4.034423828125000000e-02
-2.066406250000000000e+00,-2.651367187500000000e-01,2.468872070312500000e-02
-2.074218750000000000e+00,-2.565917968750000000e-01,2.415466308593750000e-02
-2.085937500000000000e+00,-2.590332031250000000e-01,3.074645996093750000e-02
-2.093750000000000000e+00,-2.565917968750000000e-01,4.763793945312500000e-02
-2.009765625000000000e+00,-2.653808593750000000e-01,1.478576660156250000e-02
-2.097656250000000000e+00,-2.717285156250000000e-01,1.308441162109375000e-02
-2.060546875000000000e+00,-2.446289062500000000e-01,3.338623046875000000e-02
-2.097656250000000000e+00,-2.639160156250000000e-01,2.616882324218750000e-02
-2.033203125000000000e+00,-2.521972656250000000e-01,3.500366210937500000e-02
-2.031250000000000000e+00,-2.502441406250000000e-01,3.823852539062500000e-02
-2.044921875000000000e+00,-2.426757812500000000e-01,4.159545898437500000e-02
-2.089843750000000000e+00,-2.709960937500000000e-01,1.818847656250000000e-02
-2.025390625000000000e+00,-2.445068359375000000e-01,3.518676757812500000e-02
-2.085937500000000000e+00,-2.707519531250000000e-01,2.143859863281250000e-02
-1.785156250000000000e+00,-2.147216796875000000e-01,1.238250732421875000e-02
-2.085937500000000000e+00,-2.639160156250000000e-01,2.391052246093750000e-02
-2.072265625000000000e+00,-2.585449218750000000e-01,2.772521972656250000e-02
-2.052734375000000000e+00,-2.631835937500000000e-01,2.699279785156250000e-02
-2.091796875000000000e+00,-2.656250000000000000e-01,1.427459716796875000e-02
-2.070312500000000000e+00,-2.539062500000000000e-01,3.704833984375000000e-02
-2.007812500000000000e+00,-2.619628906250000000e-01,2.320861816406250000e-02
-2.013671875000000000e+00,-2.531738281250000000e-01,1.966857910156250000e-02
-2.068359375000000000e+00,-2.553710937500000000e-01,2.632141113281250000e-02
-1.957031250000000000e+00,-2.573242187500000000e-01,1.625061035156250000e-02
-2.093750000000000000e+00,-2.614746093750000000e-01,1.663208007812500000e-02
-2.050781250000000000e+00,-2.656250000000000000e-01,1.242065429687500000e-02
-2.105468750000000000e+00,-2.629394531250000000e-01,2.856445312500000000e-02
-2.070312500000000000e+00,-2.482910156250000000e-01,3.640747070312500000e-02
-2.107421875000000000e+00,-2.629394531250000000e-01,2.243041992187500000e-02
-2.068359375000000000e+00,-2.514648437500000000e-01,3.515625000000000000e-02
-2.115234375000000000e+00,-2.795410156250000000e-01,2.606201171875000000e-02
-2.087890625000000000e+00,-2.697753906250000000e-01,1.666259765625000000e-02
-2.017578125000000000e+00,-2.634277343750000000e-01,2.371215820312500000e-02
-2.072265625000000000e+00,-2.502441406250000000e-01,3.494262695312500000e-02
-2.146484375000000000e+00,-2.670898437500000000e-01,3.887939453125000000e-02
-2.101562500000000000e+00,-2.795410156250000000e-01,1.744079589843750000e-02
-2.003906250000000000e+00,-2.553710937500000000e-01,1.811218261718750000e-02
-2.023437500000000000e+00,-2.430419921875000000e-01,4.086303710937500000e-02
-2.121093750000000000e+00,-2.805175781250000000e-01,1.705932617187500000e-02
-2.066406250000000000e+00,-2.539062500000000000e-01,2.973937988281250000e-02
-2.093750000000000000e+00,-2.661132812500000000e-01,3.454589843750000000e-02
-2.015625000000000000e+00,-2.507324218750000000e-01,2.793884277343750000e-02
-2.134765625000000000e+00,-2.888183593750000000e-01,1.187133789062500000e-02
3.466796875000000000e-02,-1.350097656250000000e-01,-1.099609375000000000e+00
3.558349609375000000e-02,-1.331787109375000000e-01,-1.116210937500000000e+00
2.981567382812500000e-02,-1.315917968750000000e-01,-1.097656250000000000e+00
3.744506835937500000e-02,-1.348876953125000000e-01,-1.130859375000000000e+00
3.469848632812500000e-02,-1.268310546875000000e-01,-1.108398437500000000e+00
1.609802246093750000e-02,-1.295166015625000000e-01,-1.105468750000000000e+00
3.231811523437500000e-02,-1.409912109375000000e-01,-1.107421875000000000e+00
2.677917480468750000e-02,-1.282958984375000000e-01,-1.108398437500000000e+00
4.205322265625000000e-02,-1.348876953125000000e-01,-1.115234375000000000e+00
4.272460937500000000e-02,-1.187133789062500000e-01,-1.125976562500000000e+00
3.656005859375000000e-02,-1.308593750000000000e-01,-1.119140625000000000e+00
3.112792968750000000e-02,-1.402587890625000000e-01,-1.109375000000000000e+00
4.449462890625000000e-02,-1.354980468750000000e-01,-1.108398437500000000e+00
5.108642578125000000e-02,-1.341552734375000000e-01,-1.111328125000000000e+00
6.628417968750000000e-02,-1.571044921875000000e-01,-1.149414062500000000e+00
3.744506835937500000e-02,-1.290283203125000000e-01,-1.122070312500000000e+00
2.748107910156250000e-02,-1.356201171875000000e-01,-1.124023437500000000e+00
3.839111328125000000e-02,-1.370849609375000000e-01,-1.119140625000000000e+00
3.839111328125000000e-02,-1.312255859375000000e-01,-1.130859375000000000e+00
3.558349609375000000e-02,-1.331787109375000000e-01,-1.116210937500000000e+00
3.137207031250000000e-02,-1.394042968750000000e-01,-1.135742187500000000e+00
3.762817382812500000e-02,-1.292724609375000000e-01,-1.137695312500000000e+00
3.884887695312500000e-02,-1.370849609375000000e-01,-1.117187500000000000e+00
2.319335937500000000e-02,-1.198730468750000000e-01,-1.085937500000000000e+00
2.381896972656250000e-02,-1.392822265625000000e-01,-1.139648437500000000e+00
6.628417968750000000e-02,-1.422119140625000000e-01,-1.027343750000000000e+00
3.466796875000000000e-02,-1.337890625000000000e-01,-1.129882812500000000e+00
4.080200195312500000e-02,-1.369628906250000000e-01,-1.125000000000000000e+00
2.897644042968750000e-02,-1.455078125000000000e-01,-1.105468750000000000e+00
3.384399414062500000e-02,-1.364746093750000000e-01,-1.115234375000000000e+00
5.847167968750000000e-02,-1.389160156250000000e-01,-1.192382812500000000e+00
2.725219726562500000e-02,-1.214599609375000000e-01,-1.106445312500000000e+00
4.891967773437500000e-02,-1.252441406250000000e-01,-1.146484375000000000e+00
3.091430664062500000e-02,-1.307373046875000000e-01,-1.123046875000000000e+00
4.974365234375000000e-02,-1.359863281250000000e-01,-1.172851562500000000e+00
2.526855468750000000e-02,-1.329345703125000000e-01,-1.123046875000000000e+00
3.053283691406250000e-02,-1.250000000000000000e-01,-1.117187500000000000e+00
2.963256835937500000e-02,-1.397705078125000000e-01,-1.135742187500000000e+00
4.583740234375000000e-02,-1.322021484375000000e-01,-1.113281250000000000e+00
3.512573242187500000e-02,-1.370849609375000000e-01,-1.141601562500000000e+00
3.274536132812500000e-02,-1.295166015625000000e-01,-1.103515625000000000e+00
3.622436523437500000e-02,-1.273193359375000000e-01,-1.146484375000000000e+00
3.643798828125000000e-02,-1.293945312500000000e-01,-1.129882812500000000e+00
4.586791992187500000e-02,-1.479492187500000000e-01,-1.147460937500000000e+00
4.327392578125000000e-02,-1.301269531250000000e-01,-1.126953125000000000e+00
3.375244140625000000e-02,-1.357421875000000000e-01,-1.113281250000000000e+00
4.034423828125000000e-02,-1.398925781250000000e-01,-1.131835937500000000e+00
4.101562500000000000e-02,-1.351318359375000000e-01,-1.125976562500000000e+00
3.558349609375000000e-02,-1.331787109375000000e-01,-1.116210937500000000e+00
3.149414062500000000e-02,-1.262207031250000000e-01,-1.133789062500000000e+00
1.378631591796875000e-02,-1.915039062500000000e+00,4.058837890625000000e-02
2.204895019531250000e-02,-1.926757812500000000e+00,6.079101562500000000e-02
1.063537597656250000e-02,-1.912109375000000000e+00,3.918457031250000000e-02
1.622009277343750000e-02,-1.816406250000000000e+00,3.591918945312500000e-02
1.076507568359375000e-02,-1.931640625000000000e+00,4.647827148437500000e-02
-4.302978515625000000e-03,-1.822265625000000000e+00,1.355743408203125000e-02
-3.118515014648437500e-03,-1.859375000000000000e+00,3.402709960937500000e-02
1.451110839843750000e-02,-1.895507812500000000e+00,4.101562500000000000e-02
1.329040527343750000e-02,-1.880859375000000000e+00,3.805541992187500000e-02
2.854919433593750000e-02,-1.823242187500000000e+00,2.781677246093750000e-02
2.290344238281250000e-02,-1.881835937500000000e+00,3.591918945312500000e-02
1.200866699218750000e-02,-1.887695312500000000e+00,5.209350585937500000e-02
2.709960937500000000e-02,-1.932617187500000000e+00,5.056762695312500000e-02
9.933471679687500000e-03,-1.954101562500000000e+00,5.249023437500000000e-02
1.609802246093750000e-03,-1.872070312500000000e+00,4.357910156250000000e-02
1.439666748046875000e-02,-1.991210937500000000e+00,7.177734375000000000e-02
6.851196289062500000e-03,-2.017578125000000000e+00,5.535888671875000000e-02
1.577758789062500000e-02,-1.864257812500000000e+00,3.591918945312500000e-02
1.612854003906250000e-02,-1.914062500000000000e+00,5.831909179687500000e-02
2.931213378906250000e-02,-1.829101562500000000e+00,3.102111816406250000e-02
1.911926269531250000e-02,-1.906250000000000000e+00,4.913330078125000000e-02
1.282501220703125000e-02,-1.891601562500000000e+00,2.268981933593750000e-02
1.608276367187500000e-02,-1.883789062500000000e+00,5.337524414062500000e-02
2.244567871093750000e-02,-1.993164062500000000e+00,5.325317382812500000e-02
2.928161621093750000e-02,-1.967773437500000000e+00,6.262207031250000000e-02
2.091979980468750000e-02,-1.913085937500000000e+00,6.079101562500000000e-02
1.866149902343750000e-02,-1.881835937500000000e+00,4.058837890625000000e-02
1.965332031250000000e-02,-1.862304687500000000e+00,3.598022460937500000e-02
6.832122802734375000e-03,-1.878906250000000000e+00,4.098510742187500000e-02
1.909732818603515625e-04,-1.909179687500000000e+00,3.063964843750000000e-02
2.091979980468750000e-02,-1.913085937500000000e+00,6.079101562500000000e-02
9.422302246093750000e-03,-1.957031250000000000e+00,5.349731445312500000e-02
3.097534179687500000e-02,-1.916992187500000000e+00,5.004882812500000000e-02
7.080078125000000000e-03,-1.904296875000000000e+00,5.740356445312500000e-02
3.013610839843750000e-02,-1.899414062500000000e+00,5.871582031250000000e-02
2.879333496093750000e-02,-1.921875000000000000e+00,5.685424804687500000e-02
1.795959472656250000e-02,-1.896484375000000000e+00,6.008911132812500000e-02
1.451110839843750000e-02,-1.895507812500000000e+00,4.101562500000000000e-02
2.778625488281250000e-02,-1.956054687500000000e+00,4.205322265625000000e-02
1.425933837890625000e-02,-1.961914062500000000e+00,5.581665039062500000e-02
1.602172851562500000e-02,-1.864257812500000000e+00,2.874755859375000000e-02
-4.302978515625000000e-03,-1.822265625000000000e+00,1.355743408203125000e-02
2.711486816406250000e-02,-1.924804687500000000e+00,4.855346679687500000e-02
7.656097412109375000e-03,-1.919921875000000000e+00,5.255126953125000000e-02
2.217102050781250000e-02,-1.816406250000000000e+00,3.543090820312500000e-02
1.239013671875000000e-02,-1.947265625000000000e+00,5.343627929687500000e-02
1.814270019531250000e-02,-1.903320312500000000e+00,5.337524414062500000e-02
2.497863769531250000e-02,-1.865234375000000000e+00,3.643798828125000000e-02
1.651000976562500000e-02,-1.902343750000000000e+00,5.218505859375000000e-02
2.113342285156250000e-02,-1.920898437500000000e+00,4.202270507812500000e-02
6.311035156250000000e-02,-1.166992187500000000e+00,9.179687500000000000e-01
5.859375000000000000e-02,-1.128906250000000000e+00,8.930664062500000000e-01
7.263183593750000000e-02,-1.156250000000000000e+00,8.974609375000000000e-01
7.922363281250000000e-02,-1.170898437500000000e+00,9.262695312500000000e-01
7.696533203125000000e-02,-1.167968750000000000e+00,9.125976562500000000e-01
6.604003906250000000e-02,-1.146484375000000000e+00,9.003906250000000000e-01
7.507324218750000000e-02,-1.153320312500000000e+00,9.067382812500000000e-01
7.043457031250000000e-02,-1.167968750000000000e+00,9.306640625000000000e-01
7.080078125000000000e-02,-1.166015625000000000e+00,9.013671875000000000e-01
8.380126953125000000e-02,-1.171875000000000000e+00,9.052734375000000000e-01
7.781982421875000000e-02,-1.152343750000000000e+00,8.950195312500000000e-01
7.696533203125000000e-02,-1.147460937500000000e+00,8.798828125000000000e-01
6.591796875000000000e-02,-1.185546875000000000e+00,9.296875000000000000e-01
9.240722656250000000e-02,-1.211914062500000000e+00,9.248046875000000000e-01
7.775878906250000000e-02,-1.147460937500000000e+00,9.267578125000000000e-01
7.055664062500000000e-02,-1.135742187500000000e+00,9.042968750000000000e-01
7.739257812500000000e-02,-1.155273437500000000e+00,9.052734375000000000e-01
7.177734375000000000e-02,-1.160156250000000000e+00,8.969726562500000000e-01
7.702636718750000000e-02,-1.158203125000000000e+00,8.994140625000000000e-01
7.531738281250000000e-02,-1.181640625000000000e+00,9.238281250000000000e-01
6.240844726562500000e-02,-1.114257812500000000e+00,8.740234375000000000e-01
6.762695312500000000e-02,-1.178710937500000000e+00,9.311523437500000000e-01
8.996582031250000000e-02,-1.183593750000000000e+00,9.272460937500000000e-01
8.197021484375000000e-02,-1.160156250000000000e+00,9.208984375000000000e-01
7.226562500000000000e-02,-1.139648437500000000e+00,8.994140625000000000e-01
6.719970703125000000e-02,-1.152343750000000000e+00,9.101562500000000000e-01
7.324218750000000000e-02,-1.192382812500000000e+00,9.160156250000000000e-01
7.031250000000000000e-02,-1.150390625000000000e+00,8.989257812500000000e-01
7.330322265625000000e-02,-1.147460937500000000e+00,9.028320312500000000e-01
6.793212890625000000e-02,-1.108398437500000000e+00,8.745117187500000000e-01
9.179687500000000000e-02,-1.175781250000000000e+00,8.779296875000000000e-01
-1.085662841796875000e-02,-1.142578125000000000e+00,9.257812500000000000e-01
7.867431640625000000e-02,-1.155273437500000000e+00,8.959960937500000000e-01
7.073974609375000000e-02,-1.195312500000000000e+00,9.384765625000000000e-01
7.617187500000000000e-02,-1.131835937500000000e+00,8.686523437500000000e-01
7.348632812500000000e-02,-1.155273437500000000e+00,8.891601562500000000e-01
7.147216796875000000e-02,-1.151367187500000000e+00,9.228515625000000000e-01
7.946777343750000000e-02,-1.214843750000000000e+00,9.404296875000000000e-01
8.117675781250000000e-02,-1.151367187500000000e+00,9.023437500000000000e-01
7.635498046875000000e-02,-1.160156250000000000e+00,9.111328125000000000e-01
8.996582031250000000e-02,-1.183593750000000000e+00,9.272460937500000000e-01
7.342529296875000000e-02,-1.161132812500000000e+00,8.940429687500000000e-01
6.927490234375000000e-02,-1.166015625000000000e+00,9.140625000000000000e-01
6.311035156250000000e-02,-1.153320312500000000e+00,9.023437500000000000e-01
6.549072265625000000e-02,-1.173828125000000000e+00,9.223632812500000000e-01
9.436035156250000000e-02,-1.124023437500000000e+00,8.764648437500000000e-01
9.869384765625000000e-02,-1.174804687500000000e+00,9.418945312500000000e-01
7.586669921875000000e-02,-1.164062500000000000e+00,9.184570312500000000e-01
6.866455078125000000e-02,-1.131835937500000000e+00,8.896484375000000000e-01
6.774902343750000000e-02,-1.150390625000000000e+00,9.096679687500000000e-01
-3.179931640625000000e-02,4.299316406250000000e-01,6.440429687500000000e-01
-2.423095703125000000e-02,4.318847656250000000e-01,6.577148437500000000e-01
-2.574157714843750000e-02,4.436035156250000000e-01,6.767578125000000000e-01
-2.325439453125000000e-02,4.445800781250000000e-01,6.694335937500000000e-01
-3.619384765625000000e-02,4.343261718750000000e-01,6.699218750000000000e-01
-3.018188476562500000e-02,4.445800781250000000e-01,6.738281250000000000e-01
-3.073120117187500000e-02,4.355468750000000000e-01,6.684570312500000000e-01
-2.870178222656250000e-02,4.313964843750000000e-01,6.640625000000000000e-01
-1.914978027343750000e-02,4.450683593750000000e-01,6.665039062500000000e-01
2.644042968750000000e-01,3.466796875000000000e-01,-2.094726562500000000e-01
-3.564453125000000000e-02,4.377441406250000000e-01,6.782226562500000000e-01
-4.043579101562500000e-02,4.362792968750000000e-01,6.821289062500000000e-01
-2.345275878906250000e-02,4.311523437500000000e-01,6.635742187500000000e-01
-1.086425781250000000e-02,4.514160156250000000e-01,6.894531250000000000e-01
-3.192138671875000000e-02,4.370117187500000000e-01,6.782226562500000000e-01
-1.773071289062500000e-02,4.582519531250000000e-01,6.899414062500000000e-01
-2.841186523437500000e-02,4.365234375000000000e-01,6.650390625000000000e-01
-3.543090820312500000e-02,4.316406250000000000e-01,6.694335937500000000e-01
-2.143859863281250000e-02,4.545898437500000000e-01,6.875000000000000000e-01
-3.479003906250000000e-02,4.377441406250000000e-01,6.748046875000000000e-01
-3.247070312500000000e-02,4.458007812500000000e-01,6.801757812500000000e-01
-2.420043945312500000e-02,4.345703125000000000e-01,6.601562500000000000e-01
-2.877807617187500000e-02,4.343261718750000000e-01,6.757812500000000000e-01
-4.006958007812500000e-02,4.379882812500000000e-01,6.884765625000000000e-01
-3.240966796875000000e-02,4.392089843750000000e-01,6.767578125000000000e-01
-3.732299804687500000e-02,4.594726562500000000e-01,6.870117187500000000e-01
-2.566528320312500000e-02,4.387207031250000000e-01,6.738281250000000000e-01
-3.182983398437500000e-02,4.348144531250000000e-01,6.635742187500000000e-01
-1.571655273437500000e-02,4.494628906250000000e-01,6.923828125000000000e-01
-1.497802734375000000e-01,3.771972656250000000e-01,6.235351562500000000e-01
-2.671813964843750000e-02,4.282226562500000000e-01,6.621093750000000000e-01
-3.680419921875000000e-02,4.477539062500000000e-01,6.738281250000000000e-01
-2.105712890625000000e-02,4.360351562500000000e-01,6.625976562500000000e-01
-1.986694335937500000e-02,4.423828125000000000e-01,6.796875000000000000e-01
-3.115844726562500000e-02,4.453125000000000000e-01,6.811523437500000000e-01
-4.510498046875000000e-02,4.501953125000000000e-01,6.992187500000000000e-01
-4.006958007812500000e-02,4.501953125000000000e-01,6.762695312500000000e-01
4.284667968750000000e-02,-6.469726562500000000e-01,4.416503906250000000e-01
-2.871704101562500000e-02,4.577636718750000000e-01,6.967773437500000000e-01
-3.680419921875000000e-02,4.392089843750000000e-01,6.914062500000000000e-01
-2.087402343750000000e-02,4.311523437500000000e-01,6.743164062500000000e-01
-3.466796875000000000e-02,4.392089843750000000e-01,6.777343750000000000e-01
-3.100585937500000000e-02,4.494628906250000000e-01,6.816406250000000000e-01
-2.157592773437500000e-02,4.479980468750000000e-01,6.733398437500000000e-01
-3.680419921875000000e-02,4.477539062500000000e-01,6.738281250000000000e-01
-1.490783691406250000e-02,4.526367187500000000e-01,6.811523437500000000e-01
-1.358795166015625000e-02,2.213134765625000000e-01,5.488281250000000000e-01
-2.839660644531250000e-02,4.321289062500000000e-01,6.557617187500000000e-01
-3.921508789062500000e-02,4.335937500000000000e-01,6.689453125000000000e-01
-2.738952636718750000e-02,4.418945312500000000e-01,6.835937500000000000e-01
-4.023437500000000000e-01,1.321289062500000000e+00,1.734375000000000000e+00
-4.077148437500000000e-01,1.312500000000000000e+00,1.707031250000000000e+00
-4.030761718750000000e-01,1.321289062500000000e+00,1.729492187500000000e+00
-3.815917968750000000e-01,1.299804687500000000e+00,1.701171875000000000e+00
-4.003906250000000000e-01,1.304687500000000000e+00,1.696289062500000000e+00
-4.052734375000000000e-01,1.300781250000000000e+00,1.696289062500000000e+00
-4.111328125000000000e-01,1.323242187500000000e+00,1.744140625000000000e+00
-3.857421875000000000e-01,1.283203125000000000e+00,1.691406250000000000e+00
-3.977050781250000000e-01,1.299804687500000000e+00,1.700195312500000000e+00
-4.074707031250000000e-01,1.320312500000000000e+00,1.722656250000000000e+00
-4.001464843750000000e-01,1.305664062500000000e+00,1.707031250000000000e+00
-3.957519531250000000e-01,1.289062500000000000e+00,1.681640625000000000e+00
-3.874511718750000000e-01,1.269531250000000000e+00,1.668945312500000000e+00
-4.033203125000000000e-01,1.296875000000000000e+00,1.698242187500000000e+00
-4.003906250000000000e-01,1.288085937500000000e+00,1.668945312500000000e+00
-4.069824218750000000e-01,1.322265625000000000e+00,1.739257812500000000e+00
-4.104003906250000000e-01,1.326171875000000000e+00,1.742187500000000000e+00
-3.977050781250000000e-01,1.301757812500000000e+00,1.700195312500000000e+00
-4.064941406250000000e-01,1.297851562500000000e+00,1.706054687500000000e+00
-4.001464843750000000e-01,1.299804687500000000e+00,1.688476562500000000e+00
-3.959960937500000000e-01,1.294921875000000000e+00,1.682617187500000000e+00
-3.767089843750000000e-01,1.242187500000000000e+00,1.599609375000000000e+00
-4.108886718750000000e-01,1.333007812500000000e+00,1.733398437500000000e+00
-4.113769531250000000e-01,1.316406250000000000e+00,1.727539062500000000e+00
